table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0110-595 6 2 4 305 264 172925 0.2 0.02316127812440915
table-0110-275 1 2 1 46 54 5248 1.0 0.038
table-0110-228 0 1 0 146 94 37038 1.0 0.0
table-0110-286 10 4 0 540 687 14318 0.1 0.27090178897407813
table-0110-885 41 2 1 4 44 489 0.5 150.47058823529412
table-0110-563 4 2 0 68 100 7938 0.25 0.09250398724082935
table-0110-398 9 3 0 248 1355 10221 0.5 0.7903614457831325
table-0110-367 7 3 0 248 1355 10221 0.5 0.463855421686747
table-0110-612 19 5 2 92 156 37837 0.3333333333333333 0.0847145488029466
table-0110-531 2 3 0 40 35 36699 0.5 0.038312048861743477
table-0110-974 11 4 0 718 296 37766 0.1111111111111111 0.02201987740284473
table-0110-553 6 4 12 10 26 827 0.5 2.1102362204724407
table-0110-390 9 3 0 248 1355 10221 0.5 0.8120481927710843
table-0110-458 8 4 3 52 79 3103 1.0 0.06293842556508183
table-0110-959 2 5 0 150 250 3315 0.3333333333333333 0.13013698630136986
table-0110-780 16 6 0 42 76 97639 1.0 1.0963420917053066
table-0110-549 14 4 0 16 48 3744 0.3333333333333333 0.07272499687069721
table-0110-598 2 3 0 305 264 172925 0.2 0.020041595764794858
table-0110-339 5 3 0 248 1355 10221 0.5 0.37710843373493974
table-0110-863 24 3 1 18 99 38285 0.1111111111111111 1.3534591194968553
table-0110-315 14 3 0 50 91 580 0.2 0.7074954296160878
table-0110-494 1 3 0 25 24 1848 1.0 0.029909365558912385
table-0110-28 6 7 6 336 370 874 1.0 1.0568181818181819
table-0110-311 1 2 1 76 110 5812 1.0 0.010399562123700055
table-0110-851 36 5 0 527 861 29964 1.0 0.22087405909448377
table-0110-326 6 6 0 49 93 623 0.2 0.35495495495495494
table-0110-648 9 3 0 11 470 1199 1.0 0.09685708638070765
table-0110-862 3 6 0 18 99 38285 0.1111111111111111 0.5270440251572327
table-0110-301 13 9 12 89 148 108115 0.1 0.10143925586072529
table-0110-98 32 5 26 12 11 1357 0.5 3.8016528925619837
table-0110-664 1 3 0 138 94 2150 1.0 0.06954887218045112
table-0110-619 1 3 0 11 470 1199 1.0 0.014232061672267246
table-0110-186 7 4 0 1608 735 134 1.0 0.015643482375207
table-0110-238 14 4 0 12084 957 875021 0.08333333333333333 0.20220622604468544
table-0110-32 26 13 0 205 186 91998 0.3333333333333333 0.40280837004405284
table-0110-232 14 8 30 651 335 829 1.0 0.1837968561064087
table-0110-809 1 2 1 32 61 11595 1.0 0.006657323055360897
table-0110-554 15 2 0 102 108 52396 0.25 0.27837380011293056
table-0110-264 0 1 0 24 23 573 1.0 0.0
table-0110-8 11 4 0 22 102 391 1.0 1.868421052631579
table-0110-74 2 2 0 118 149 64782 0.3333333333333333 0.0274468085106383
table-0110-66 2 2 0 85 171 2748 0.3333333333333333 0.011609664261060559
table-0110-245 20 8 22 12084 957 875021 0.08333333333333333 0.18453772085631484
table-0110-490 1 3 0 13 21 1043 1.0 0.1676300578034682
table-0110-834 1 2 0 70 154 7769 0.5 0.0022410039697784608
table-0110-884 1 1 0 347 287 25200 1.0 0.003351206434316354
table-0110-991 1 2 0 31 38 316 1.0 0.11616161616161616
table-0110-692 91 4 91 172 537 1309 1.0 30.73611111111111
table-0110-529 2 4 0 3273 352 273684 0.2 0.0047636307150623934
table-0110-169 25 11 0 177 111 393891 0.25 0.11319746584230211
table-0110-441 10 4 0 521 544 12381 0.1111111111111111 0.5984455958549223
table-0110-593 10 3 0 1000 449 35012 0.5 0.04678214692122898
table-0110-526 3 2 0 61 79 3857 0.5 0.16457461645746166
table-0110-603 3 2 0 220 135 6110 0.5 0.10062240663900415
table-0110-276 1 11 0 26 32 8060 0.2 0.1312
table-0110-202 1 2 0 16 31 2324 0.3333333333333333 0.025830258302583026
table-0110-347 7 3 0 248 1355 10221 0.5 0.6253012048192771
table-0110-680 1 3 0 6 42 1456 1.0 0.012238832065740012
table-0110-783 16 6 0 42 76 97639 1.0 1.0891293147861927
table-0110-751 4 3 0 12 158 4285 0.5 0.0446182819064175
table-0110-672 15 9 0 56 67 2818 0.5 0.9851657940663177
table-0110-965 6 4 0 391 439 1958 0.5 1.21160409556314
table-0110-691 81 4 81 172 537 1309 1.0 27.46759259259259
table-0110-91 5 7 5 113 131 200 1.0 1.243421052631579
table-0110-318 1 3 0 50 57 27197 1.0 0.531055900621118
table-0110-138 8 7 16 247 433 594 1.0 0.45585215605749485
table-0110-184 7 4 0 1608 735 134 1.0 0.01534776437189496
table-0110-720 8 6 8 466 113 2610 0.3333333333333333 0.9553571428571429
table-0110-570 8 4 3 130 238 3435 0.05 0.5841726618705037
table-0110-744 5 4 0 25 62 8213 0.16666666666666666 0.02676056338028169
table-0110-414 7 4 0 277 117 220817 0.5 0.06657963446475196
table-0110-625 23 3 0 11 470 1199 1.0 0.19924886341174144
table-0110-740 2 2 0 180 205 8311 0.25 0.07678328032712403
table-0110-464 45 4 39 267 217 284565 0.3333333333333333 0.28231197771587746
table-0110-907 1 12 0 105 84 9914 0.2 0.014474975466143278
table-0110-79 4 7 0 831 709 76250 1.0 0.04651851851851852
table-0110-930 17 3 0 429 519 50103 0.3333333333333333 0.04611497157296273
table-0110-226 1 2 0 18 32 4016 0.3333333333333333 0.03100088573959256
table-0110-845 6 3 0 5 25 2001 0.25 0.39285714285714285
table-0110-545 5 2 4 12 35 3434 1.0 0.15393794749403342
table-0110-90 6 3 0 22 31 788 1.0 0.36281929990539263
table-0110-252 9 4 8 369 327 52172 0.2 0.1217880085653105
table-0110-148 11 4 0 21 38 2255 0.3333333333333333 0.30386740331491713
table-0110-688 0 1 0 16 56 1015 1.0 0.0
table-0110-876 0 1 0 110 118 11817 0.3333333333333333 0.0
table-0110-159 5 5 2 96 89 19192 0.5 0.11425111021396851
table-0110-306 2 7 4 122 419 10675 0.16666666666666666 0.0015143554717680873
table-0110-760 2 3 0 56 158 2079 0.5 0.05038022813688213
table-0110-448 3 12 12 521 544 12381 0.1111111111111111 0.0768566493955095
table-0110-55 3 2 0 67 91 3722 0.3333333333333333 0.22937625754527163
table-0110-373 10 3 0 248 1355 10221 0.5 0.9180722891566265
table-0110-68 1 1 0 248 236 13947 1.0 0.010808376491781131
table-0110-478 8 10 0 38 191 178 1.0 0.7421731123388582
table-0110-135 6 7 10 247 433 594 1.0 0.3788501026694045
table-0110-781 16 6 0 42 76 97639 1.0 1.0515198351365276
table-0110-958 4 5 0 150 250 3315 0.3333333333333333 0.22534246575342465
table-0110-236 20 4 0 12084 957 875021 0.08333333333333333 0.2939141815462279
table-0110-587 7 9 7 3125 2267 2608583 0.5 0.03918235704323571
table-0110-804 6 7 10 342 305 725 1.0 0.1568428184281843
table-0110-855 63 6 10 527 861 29964 1.0 0.7338501291989664
table-0110-632 20 3 0 11 470 1199 1.0 0.14054160901363905
table-0110-712 3 9 3 112 97 10257 0.5 0.14783281733746131
table-0110-948 7 2 0 1404 487 86958 0.3333333333333333 0.005936245410561713
table-0110-922 9 5 0 87 68 6580 0.25 0.20801658604008294
table-0110-887 12 10 0 57 135 234 1.0 2.684931506849315
table-0110-737 9 3 9 78 96 411 1.0 0.1439621830683283
table-0110-127 6 7 12 247 433 594 1.0 0.36344969199178645
table-0110-846 6 3 0 5 25 2001 0.25 0.4079173838209983
table-0110-591 5 4 0 33 56 4529 0.5 0.10666066606660667
table-0110-199 10 6 26 301 233 8823 0.2 0.47229033840117707
table-0110-920 2 2 0 54 64 12405 0.5 0.03989071038251366
table-0110-883 2 1 1 148 246 307 1.0 0.014934289127837515
table-0110-814 3 2 0 103 121 6133 0.5 0.07792207792207792
table-0110-644 10 3 0 11 470 1199 1.0 0.17908677604269618
table-0110-950 13 4 13 1404 487 86958 0.3333333333333333 0.01914696496585801
table-0110-662 6 6 0 169 394 38591 0.14285714285714285 0.250271444082519
table-0110-993 10 3 0 188 210 58186 0.5 0.00859699397625592
table-0110-820 7 5 0 18 19 3493 0.3333333333333333 0.5625668449197861
table-0110-996 1 3 0 134 132 3913 1.0 0.1197954711468225
table-0110-613 19 4 0 92 156 37837 0.3333333333333333 0.03248618784530387
table-0110-470 0 1 0 10 38 778 0.16666666666666666 0.0
table-0110-606 12 2 0 32 115 8623 0.3333333333333333 1.8157894736842106
table-0110-942 2 2 0 52 62 13435 0.5 0.0330188679245283
table-0110-910 7 5 3 151 246 3902 0.3333333333333333 0.3552346570397112
table-0110-718 11 2 5 18 33 2545 1.0 0.26977248104008666
table-0110-111 48 2 0 248 189 73491 0.5 0.20413930679079045
table-0110-163 3 5 7 77 214 1043 0.5 1.1142857142857143
table-0110-412 7 3 0 248 1355 10221 0.5 0.5048192771084338
table-0110-201 3 2 0 16 31 2324 0.3333333333333333 0.14981549815498155
table-0110-601 4 5 0 53 122 5731 0.3333333333333333 0.10785859040756586
table-0110-836 17 9 17 135 157 12347 0.2 0.20211078574914593
table-0110-785 20 6 0 42 76 97639 1.0 1.2385368366821226
table-0110-575 24 4 3 130 238 3435 0.05 1.646043165467626
table-0110-377 12 3 0 248 1355 10221 0.5 1.0795180722891566
table-0110-456 10 4 0 52 79 3103 1.0 0.05787217459080281
table-0110-933 3 2 0 77 59 44309 0.5 0.04095904095904096
table-0110-850 0 1 0 527 861 29964 1.0 0.0
table-0110-206 1 4 0 1116 272 23441 1.0 0.006325867669687126
table-0110-484 2 2 0 23 43 1947 0.5 0.03236994219653179
table-0110-289 4 3 0 540 687 14318 0.1 0.09346476816356335
table-0110-838 16 1 0 135 157 12347 0.2 0.03294289897510981
table-0110-288 10 4 0 540 687 14318 0.1 0.27309236947791166
table-0110-550 24 4 0 16 48 3744 0.3333333333333333 0.12554762798848418
table-0110-905 1 3 0 19 256 8049 0.5 0.1592920353982301
table-0110-446 5 2 0 521 544 12381 0.1111111111111111 0.15716753022452504
table-0110-113 0 1 0 71 109 17775 0.3333333333333333 0.0
table-0110-985 169 27 1173 20 1418 30338 0.1 41.779411764705884
table-0110-195 0 1 0 97 82 1520 1.0 0.0
table-0110-693 73 4 73 172 537 1309 1.0 24.550925925925927
table-0110-945 3 3 0 52 43 5810 0.25 0.26795895096921324
table-0110-713 1 3 0 8 9 1658 1.0 0.55
table-0110-819 2 3 0 18 19 3493 0.3333333333333333 0.08449197860962566
table-0110-639 6 9 0 11 470 1199 1.0 0.05930025696778019
table-0110-932 2 2 1 77 59 44309 0.5 0.03146853146853147
table-0110-150 12 4 0 110 140 10288 0.25 0.10389425810119386
table-0110-565 0 1 0 26 34 3026 1.0 0.0
table-0110-803 16 2 0 93 174 2114 0.5 0.175056502979248
table-0110-338 3 3 0 248 1355 10221 0.5 0.363855421686747
table-0110-685 1 3 0 8 34 960 1.0 0.06724303554274735
table-0110-670 6 3 0 19 30 1019 0.3333333333333333 0.6749049429657795
table-0110-681 3 3 0 73 84 1893 1.0 0.3573735199138859
table-0110-21 12 6 0 17 43 1028 0.14285714285714285 0.10933703575147519
table-0110-651 6 3 0 555 489 63440 0.5 0.01824683353941784
table-0110-878 8 3 0 38 50 4980 0.5 0.19110718492343934
table-0110-521 26 6 0 281 202 204165 0.5 1.0518272425249169
table-0110-669 9 11 30 19 30 1019 0.3333333333333333 1.7243346007604563
table-0110-936 1 2 0 56 64 8043 0.5 0.014925373134328358
table-0110-164 1 3 0 87 111 4814 1.0 0.008865526439667346
table-0110-652 47 5 74 34 119 804 0.5 44.07017543859649
table-0110-895 2 1 1 145 235 3286 0.3333333333333333 0.03788748564867968
table-0110-467 7 6 0 10 38 778 0.16666666666666666 0.14722445695897024
table-0110-571 8 4 3 130 238 3435 0.05 0.49928057553956834
table-0110-172 4 3 0 289 119 1238021 0.2 0.025547148319908876
table-0110-278 3 11 0 26 32 8060 0.2 0.4448
table-0110-273 1 3 0 59 72 5159 1.0 0.04010538641686183
table-0110-248 10 13 0 18 37 5109 0.5 0.3711484593837535
table-0110-623 2 3 0 11 470 1199 1.0 0.026092113065823284
table-0110-249 1 3 0 201 261 16587 1.0 0.009104330708661417
table-0110-507 13 4 0 279 350 14158 0.3333333333333333 0.13058516270205406
table-0110-937 3 2 0 56 64 8043 0.5 0.05515898767034393
table-0110-272 67 4 44 24 42 5759 0.5 1.5533550103458469
table-0110-57 1 5 2 6 18 573 1.0 0.2205240174672489
table-0110-299 6 9 6 89 148 108115 0.1 0.04468606624347935
table-0110-724 3 3 0 64 88 14754 1.0 0.037078373015873016
table-0110-911 4 5 1 151 246 3902 0.3333333333333333 0.19494584837545126
table-0110-860 4 3 0 147 140 9392 1.0 0.17066666666666666
table-0110-509 3 3 2 279 350 14158 0.3333333333333333 0.008682148655325758
table-0110-420 5 5 1 277 117 220817 0.5 0.07098563968668407
table-0110-560 7 4 0 44 95 39025 0.3333333333333333 0.07680046370091291
table-0110-789 4 3 0 50 40 6891 0.25 0.04593899301727306
table-0110-457 3 5 0 52 79 3103 1.0 0.09002338269680436
table-0110-59 1 3 0 10 24 447 1.0 0.6286764705882353
table-0110-650 1 3 0 147 95 3756 1.0 0.038397328881469114
table-0110-131 6 7 12 247 433 594 1.0 0.3593429158110883
table-0110-998 4 6 4 131 158 20002 0.2 0.046090640647066375
table-0110-438 1 17 0 38 26 14628 0.3333333333333333 0.004884004884004884
table-0110-363 9 3 0 248 1355 10221 0.5 0.8096385542168675
table-0110-966 1 6 0 718 296 37766 0.1111111111111111 0.0003570790930191037
table-0110-443 10 4 0 521 544 12381 0.1111111111111111 0.5958549222797928
table-0110-333 1 3 0 87 84 11579 1.0 0.01594816845252928
table-0110-496 8 7 7 249 211 38656 0.25 0.062050544483254574
table-0110-218 3 9 0 3 11 5601 0.3333333333333333 0.026442307692307692
table-0110-421 1 2 1 25 43 10403 0.3333333333333333 0.007973143096936634
table-0110-27 7 7 7 336 370 874 1.0 1.3333333333333333
table-0110-716 1 3 0 17 15 1419 1.0 0.17647058823529413
table-0110-888 5 2 0 228 215 10763 0.3333333333333333 0.09684155572957452
table-0110-112 1 2 1 36 54 8951 1.0 0.01181592039800995
table-0110-520 26 6 0 281 202 204165 0.5 3.202325581395349
table-0110-34 16 4 1 75 92 212410 0.25 0.2379885993485342
table-0110-105 11 2 0 55 221 1608 0.16666666666666666 0.18442770003588088
table-0110-900 1 2 0 117 118 16889 0.2 0.029013539651837523
table-0110-174 1 5 0 68 205 953 0.5 0.24025974025974026
table-0110-833 5 2 4 70 154 7769 0.5 0.009092073248815469
table-0110-419 5 4 0 277 117 220817 0.5 0.05695169712793734
table-0110-559 4 3 0 44 95 39025 0.3333333333333333 0.022170699898565426
table-0110-219 14 15 0 3 11 5601 0.3333333333333333 0.11442307692307692
table-0110-698 164 4 164 179 696 1797 1.0 58.78846153846154
table-0110-30 1 2 0 74 98 7600 0.3333333333333333 0.016619183285849954
table-0110-614 34 5 28 201 259 36241 0.5 0.28413033640066376
table-0110-283 3 10 10 540 687 14318 0.1 0.031033223804308143
table-0110-371 8 3 0 248 1355 10221 0.5 0.6518072289156627
table-0110-474 1 2 0 27 78 39974 0.3333333333333333 0.003687445127304653
table-0110-428 8 4 9 249 112 6228 0.5 0.010163528568636393
table-0110-345 7 3 0 248 1355 10221 0.5 0.655421686746988
table-0110-256 0 1 0 634 812 517 1.0 0.0
table-0110-622 1 3 0 11 470 1199 1.0 0.012650721486459775
table-0110-269 6 6 0 50 91 884 0.2 0.37109375
table-0110-543 2 2 1 46 78 12455 1.0 0.016671376094942073
table-0110-281 1 3 0 389 215 277118 0.3333333333333333 0.008415484491464294
table-0110-234 6 9 0 12084 957 875021 0.08333333333333333 0.08909039917733944
table-0110-805 23 4 1 5 69 537 0.3333333333333333 4.367088607594937
table-0110-710 11 4 3 220 250 2409 0.16666666666666666 0.7013388259526262
table-0110-927 1 2 0 55 71 15655 0.5 0.01584022038567493
table-0110-611 16 7 7 125 230 5381 0.25 0.0638604435753615
table-0110-423 4 4 0 25 43 10403 0.3333333333333333 0.07763323541754091
table-0110-866 7 4 0 18 99 38285 0.1111111111111111 0.9371069182389937
table-0110-352 5 3 0 248 1355 10221 0.5 0.44096385542168676
table-0110-337 15 3 0 248 1355 10221 0.5 1.4048192771084338
table-0110-213 13 4 13 1372 648 139299 0.14285714285714285 0.04712622435778969
table-0110-678 1 3 0 14 31 1232 1.0 0.07863247863247863
table-0110-13 1 2 1 116 146 11247 0.5 0.0032674118658641443
table-0110-952 1 2 0 52 73 5503 0.5 0.01688374336710082
table-0110-302 10 10 20 89 148 108115 0.1 0.08365281880460058
table-0110-714 2 11 2 4 9 500 0.5 0.4276315789473684
table-0110-161 8 4 0 20 76 512 1.0 0.7835051546391752
table-0110-909 2 5 1 151 246 3902 0.3333333333333333 0.096028880866426
table-0110-231 6 3 0 651 335 829 1.0 0.02484335495218204
table-0110-305 11 7 24 122 419 10675 0.16666666666666666 0.007757208641097753
table-0110-813 10 2 0 7 25 164 1.0 0.29567519858781993
table-0110-880 42 3 0 10 377 14573 1.0 31.475247524752476
table-0110-821 25 4 22 94 86 202268 0.3333333333333333 0.5534991324465008
table-0110-401 11 3 0 248 1355 10221 0.5 0.9759036144578314
table-0110-69 1 3 0 17 37 2120 1.0 0.03876739562624255
table-0110-842 9 5 0 41 26 4263 0.3333333333333333 0.5770142180094787
table-0110-322 12 6 12 165 184 9270 0.3333333333333333 0.3382663847780127
table-0110-762 23 4 1 160 118 1516916 0.25 0.6571201272871917
table-0110-502 3 2 6 63 170 952 0.14285714285714285 0.0
table-0110-175 18 2 0 22 58 4982 1.0 0.7042723631508678
table-0110-44 2 2 0 89 112 3713 0.3333333333333333 0.12175792507204611
table-0110-798 1 3 0 297 123 6233 1.0 0.01310344827586207
table-0110-361 9 3 0 248 1355 10221 0.5 0.8493975903614458
table-0110-990 3 3 0 34 44 1391 1.0 0.13503649635036497
table-0110-528 9 4 0 3273 352 273684 0.2 0.027675658882617925
table-0110-241 13 7 0 12084 957 875021 0.08333333333333333 0.10236514910722633
table-0110-445 11 4 0 521 544 12381 0.1111111111111111 0.6925734024179621
table-0110-859 5 3 0 32 43 1625 1.0 0.4177304964539007
table-0110-540 1 3 0 24 66 17670 0.3333333333333333 0.02348091055744757
table-0110-125 7 7 15 247 433 594 1.0 0.3942505133470226
table-0110-121 6 7 12 247 433 594 1.0 0.351129363449692
table-0110-562 5 5 1 76 107 4437 0.3333333333333333 0.007793472966390648
table-0110-491 2 2 1 24 60 2093 0.5 0.026283865750101092
table-0110-725 4 3 0 78 131 2271 1.0 0.12838491295938104
table-0110-303 1 9 1 89 148 108115 0.1 0.009364590534850104
table-0110-146 76 5 0 1283 323 909757 0.2 0.6185842232173614
table-0110-190 22 13 68 248 207 6332 0.3333333333333333 0.6089893478825669
table-0110-362 9 3 0 248 1355 10221 0.5 0.9228915662650602
table-0110-406 11 3 11 248 1355 10221 0.5 1.0120481927710843
table-0110-156 6 4 0 98 94 4851 0.2 0.23494188094399437
table-0110-970 8 7 0 718 296 37766 0.1111111111111111 0.07540320180920074
table-0110-630 10 3 0 11 470 1199 1.0 0.08835738288199249
table-0110-147 4 3 0 1283 323 909757 0.2 0.03944195659662418
table-0110-141 6 7 12 247 433 594 1.0 0.351129363449692
table-0110-723 17 13 0 49 52 6555 0.5 0.5038728088055442
table-0110-872 1 5 0 26 19 2767 0.5 0.06002554278416347
table-0110-47 1 2 0 64 94 4716 0.3333333333333333 0.06216696269982238
table-0110-70 6 7 6 336 388 647 1.0 0.9858156028368794
table-0110-319 4 3 0 50 57 27197 1.0 0.30667701863354035
table-0110-282 10 4 0 540 687 14318 0.1 0.2738225629791895
table-0110-343 4 3 0 248 1355 10221 0.5 0.372289156626506
table-0110-926 2 3 0 211 251 3997 1.0 0.08556029642937346
table-0110-259 5 4 4 74 109 4350 1.0 0.0952704231726635
table-0110-356 7 3 0 248 1355 10221 0.5 0.6168674698795181
table-0110-89 1 3 0 30 89 1553 1.0 0.03548053737512918
table-0110-508 3 3 2 279 350 14158 0.3333333333333333 0.008682148655325758
table-0110-293 17 8 0 747 667 86952 1.0 0.9272101033295063
table-0110-518 26 6 0 281 202 204165 0.5 2.1292358803986713
table-0110-93 0 1 0 185 295 10294 0.3333333333333333 0.0
table-0110-658 2 7 0 169 394 38591 0.14285714285714285 0.08469055374592833
table-0110-962 9 5 0 1800 602 912472 1.0 0.017214896391827272
table-0110-261 2 3 0 74 109 4350 1.0 0.0343969223806291
table-0110-869 7 5 0 18 99 38285 0.1111111111111111 0.6830188679245283
table-0110-527 8 4 0 3273 352 273684 0.2 0.0513125873763786
table-0110-395 7 3 0 248 1355 10221 0.5 0.6445783132530121
table-0110-76 1 2 0 831 709 76250 1.0 0.0017037037037037038
table-0110-133 13 7 31 247 433 594 1.0 0.74435318275154
table-0110-224 0 1 0 86 161 4663 1.0 0.0
table-0110-943 1 2 0 53 66 7266 0.5 0.013097949886104784
table-0110-433 2 3 0 114 136 26880 0.3333333333333333 0.21702317290552584
table-0110-758 12 5 0 115 150 949 1.0 0.6769865841073271
table-0110-642 52 6 0 11 470 1199 1.0 0.9049219213283257
table-0110-291 10 8 2 540 687 14318 0.1 0.5505658999634904
table-0110-921 7 3 0 87 68 6580 0.25 0.16931582584657912
table-0110-605 1 6 0 18 29 2689 0.5 0.05926860025220681
table-0110-675 5 2 0 109 111 29653 0.3333333333333333 0.0234375
table-0110-616 28 4 13 95 111 406893 0.25 0.30991818000399124
table-0110-579 8 4 3 130 238 3435 0.05 0.5151079136690647
table-0110-396 11 3 0 248 1355 10221 0.5 1.0409638554216867
table-0110-154 6 4 0 98 94 4851 0.2 0.06657273687918282
table-0110-429 0 1 0 81 67 4486 1.0 0.0
table-0110-510 3 4 0 279 350 14158 0.3333333333333333 0.024775887626173502
table-0110-940 3 3 0 26 45 1114 1.0 0.13810316139767054
table-0110-126 8 7 18 247 433 594 1.0 0.486652977412731
table-0110-466 21 6 5 10 38 778 0.16666666666666666 0.5277554304102977
table-0110-94 14 2 3 185 295 10294 0.3333333333333333 0.09060609801259104
table-0110-296 5 11 5 89 148 108115 0.1 0.09597134058198731
table-0110-728 1 2 0 93 100 16947 0.3333333333333333 0.017793594306049824
table-0110-263 5 2 0 17 65 6117 1.0 0.10188261351052048
table-0110-392 7 3 0 248 1355 10221 0.5 0.636144578313253
table-0110-537 1 2 0 82 109 19687 0.3333333333333333 0.006230529595015576
table-0110-902 1 2 1 37 74 18087 0.25 0.008410801239486499
table-0110-212 3 2 0 1372 648 139299 0.14285714285714285 0.006406702396353108
table-0111-1000 0 1 0 131 158 20002 0.2 0.0
table-0110-465 5 7 0 10 38 778 0.16666666666666666 0.1415929203539823
table-0110-210 3 2 0 1372 648 139299 0.14285714285714285 0.009794862317501386
table-0110-449 7 3 3 174 243 2537 0.25 1.8932135728542914
table-0110-523 1 6 0 281 202 204165 0.5 0.12425249169435217
table-0110-986 28 23 328 20 1418 30338 0.1 5.782085561497326
table-0110-489 1 2 0 38 29 126 1.0 0.006715328467153284
table-0110-848 7 3 0 527 861 29964 1.0 0.032917649702280644
table-0110-469 3 5 0 10 38 778 0.16666666666666666 0.2904263877715205
